sample_id,group_id,official_split,protocol_split,rgb_path,label_path,label_visualization_path,depth_preview_path,rgb_exists,label_exists,label_visualization_exists,depth_preview_exists,rgb_width,rgb_height,label_width,label_height,depth_width,depth_height,depth_mode,label_ids,passable_pixels,total_pixels,passable_ratio
310000_016,310000,official_train,train,AeroScapes/JPEGImages/310000_016.jpg,AeroScapes/SegmentationClass/310000_016.png,AeroScapes/Visualizations/310000_016.png,AeroScapes/DepthImages/depth_310000_016.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310000_020,310000,official_train,train,AeroScapes/JPEGImages/310000_020.jpg,AeroScapes/SegmentationClass/310000_020.png,AeroScapes/Visualizations/310000_020.png,AeroScapes/DepthImages/depth_310000_020.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10 11,77,921600,0.00008355
310000_024,310000,official_train,train,AeroScapes/JPEGImages/310000_024.jpg,AeroScapes/SegmentationClass/310000_024.png,AeroScapes/Visualizations/310000_024.png,AeroScapes/DepthImages/depth_310000_024.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310000_028,310000,official_train,train,AeroScapes/JPEGImages/310000_028.jpg,AeroScapes/SegmentationClass/310000_028.png,AeroScapes/Visualizations/310000_028.png,AeroScapes/DepthImages/depth_310000_028.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10 11,1,921600,0.00000109
310000_032,310000,official_train,train,AeroScapes/JPEGImages/310000_032.jpg,AeroScapes/SegmentationClass/310000_032.png,AeroScapes/Visualizations/310000_032.png,AeroScapes/DepthImages/depth_310000_032.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10 11,91,921600,0.00009874
310000_036,310000,official_train,train,AeroScapes/JPEGImages/310000_036.jpg,AeroScapes/SegmentationClass/310000_036.png,AeroScapes/Visualizations/310000_036.png,AeroScapes/DepthImages/depth_310000_036.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10 11,7,921600,0.00000760
310000_040,310000,official_train,train,AeroScapes/JPEGImages/310000_040.jpg,AeroScapes/SegmentationClass/310000_040.png,AeroScapes/Visualizations/310000_040.png,AeroScapes/DepthImages/depth_310000_040.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10 11,153,921600,0.00016602
310001_004,310001,official_train,val,AeroScapes/JPEGImages/310001_004.jpg,AeroScapes/SegmentationClass/310001_004.png,AeroScapes/Visualizations/310001_004.png,AeroScapes/DepthImages/depth_310001_004.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10 11,1975,921600,0.00214301
310001_008,310001,official_train,val,AeroScapes/JPEGImages/310001_008.jpg,AeroScapes/SegmentationClass/310001_008.png,AeroScapes/Visualizations/310001_008.png,AeroScapes/DepthImages/depth_310001_008.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10 11,1650,921600,0.00179036
310001_012,310001,official_train,val,AeroScapes/JPEGImages/310001_012.jpg,AeroScapes/SegmentationClass/310001_012.png,AeroScapes/Visualizations/310001_012.png,AeroScapes/DepthImages/depth_310001_012.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10 11,623,921600,0.00067600
310001_016,310001,official_train,val,AeroScapes/JPEGImages/310001_016.jpg,AeroScapes/SegmentationClass/310001_016.png,AeroScapes/Visualizations/310001_016.png,AeroScapes/DepthImages/depth_310001_016.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310001_020,310001,official_train,val,AeroScapes/JPEGImages/310001_020.jpg,AeroScapes/SegmentationClass/310001_020.png,AeroScapes/Visualizations/310001_020.png,AeroScapes/DepthImages/depth_310001_020.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310001_024,310001,official_train,val,AeroScapes/JPEGImages/310001_024.jpg,AeroScapes/SegmentationClass/310001_024.png,AeroScapes/Visualizations/310001_024.png,AeroScapes/DepthImages/depth_310001_024.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310001_028,310001,official_train,val,AeroScapes/JPEGImages/310001_028.jpg,AeroScapes/SegmentationClass/310001_028.png,AeroScapes/Visualizations/310001_028.png,AeroScapes/DepthImages/depth_310001_028.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310001_032,310001,official_train,val,AeroScapes/JPEGImages/310001_032.jpg,AeroScapes/SegmentationClass/310001_032.png,AeroScapes/Visualizations/310001_032.png,AeroScapes/DepthImages/depth_310001_032.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310001_036,310001,official_train,val,AeroScapes/JPEGImages/310001_036.jpg,AeroScapes/SegmentationClass/310001_036.png,AeroScapes/Visualizations/310001_036.png,AeroScapes/DepthImages/depth_310001_036.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10 11,8,921600,0.00000868
310004_001,310004,official_train,train,AeroScapes/JPEGImages/310004_001.jpg,AeroScapes/SegmentationClass/310004_001.png,AeroScapes/Visualizations/310004_001.png,AeroScapes/DepthImages/depth_310004_001.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,790,921600,0.00085720
310004_002,310004,official_train,train,AeroScapes/JPEGImages/310004_002.jpg,AeroScapes/SegmentationClass/310004_002.png,AeroScapes/Visualizations/310004_002.png,AeroScapes/DepthImages/depth_310004_002.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,885,921600,0.00096029
310004_003,310004,official_train,train,AeroScapes/JPEGImages/310004_003.jpg,AeroScapes/SegmentationClass/310004_003.png,AeroScapes/Visualizations/310004_003.png,AeroScapes/DepthImages/depth_310004_003.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,1316,921600,0.00142795
310004_004,310004,official_train,train,AeroScapes/JPEGImages/310004_004.jpg,AeroScapes/SegmentationClass/310004_004.png,AeroScapes/Visualizations/310004_004.png,AeroScapes/DepthImages/depth_310004_004.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,1472,921600,0.00159722
310004_005,310004,official_train,train,AeroScapes/JPEGImages/310004_005.jpg,AeroScapes/SegmentationClass/310004_005.png,AeroScapes/Visualizations/310004_005.png,AeroScapes/DepthImages/depth_310004_005.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,1345,921600,0.00145942
310004_006,310004,official_train,train,AeroScapes/JPEGImages/310004_006.jpg,AeroScapes/SegmentationClass/310004_006.png,AeroScapes/Visualizations/310004_006.png,AeroScapes/DepthImages/depth_310004_006.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,2341,921600,0.00254015
310004_007,310004,official_train,train,AeroScapes/JPEGImages/310004_007.jpg,AeroScapes/SegmentationClass/310004_007.png,AeroScapes/Visualizations/310004_007.png,AeroScapes/DepthImages/depth_310004_007.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,1575,921600,0.00170898
310005_004,310005,official_train,train,AeroScapes/JPEGImages/310005_004.jpg,AeroScapes/SegmentationClass/310005_004.png,AeroScapes/Visualizations/310005_004.png,AeroScapes/DepthImages/depth_310005_004.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1,0,921600,0.00000000
310005_008,310005,official_train,train,AeroScapes/JPEGImages/310005_008.jpg,AeroScapes/SegmentationClass/310005_008.png,AeroScapes/Visualizations/310005_008.png,AeroScapes/DepthImages/depth_310005_008.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1,0,921600,0.00000000
310005_012,310005,official_train,train,AeroScapes/JPEGImages/310005_012.jpg,AeroScapes/SegmentationClass/310005_012.png,AeroScapes/Visualizations/310005_012.png,AeroScapes/DepthImages/depth_310005_012.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1,0,921600,0.00000000
310005_016,310005,official_train,train,AeroScapes/JPEGImages/310005_016.jpg,AeroScapes/SegmentationClass/310005_016.png,AeroScapes/Visualizations/310005_016.png,AeroScapes/DepthImages/depth_310005_016.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1,0,921600,0.00000000
310005_020,310005,official_train,train,AeroScapes/JPEGImages/310005_020.jpg,AeroScapes/SegmentationClass/310005_020.png,AeroScapes/Visualizations/310005_020.png,AeroScapes/DepthImages/depth_310005_020.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1,0,921600,0.00000000
310005_024,310005,official_train,train,AeroScapes/JPEGImages/310005_024.jpg,AeroScapes/SegmentationClass/310005_024.png,AeroScapes/Visualizations/310005_024.png,AeroScapes/DepthImages/depth_310005_024.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1,0,921600,0.00000000
310006_004,310006,official_train,train,AeroScapes/JPEGImages/310006_004.jpg,AeroScapes/SegmentationClass/310006_004.png,AeroScapes/Visualizations/310006_004.png,AeroScapes/DepthImages/depth_310006_004.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,11,921600,0.00001194
310006_008,310006,official_train,train,AeroScapes/JPEGImages/310006_008.jpg,AeroScapes/SegmentationClass/310006_008.png,AeroScapes/Visualizations/310006_008.png,AeroScapes/DepthImages/depth_310006_008.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,270,921600,0.00029297
310006_012,310006,official_train,train,AeroScapes/JPEGImages/310006_012.jpg,AeroScapes/SegmentationClass/310006_012.png,AeroScapes/Visualizations/310006_012.png,AeroScapes/DepthImages/depth_310006_012.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,341,921600,0.00037001
310006_016,310006,official_train,train,AeroScapes/JPEGImages/310006_016.jpg,AeroScapes/SegmentationClass/310006_016.png,AeroScapes/Visualizations/310006_016.png,AeroScapes/DepthImages/depth_310006_016.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,195,921600,0.00021159
310006_020,310006,official_train,train,AeroScapes/JPEGImages/310006_020.jpg,AeroScapes/SegmentationClass/310006_020.png,AeroScapes/Visualizations/310006_020.png,AeroScapes/DepthImages/depth_310006_020.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,146,921600,0.00015842
310006_024,310006,official_train,train,AeroScapes/JPEGImages/310006_024.jpg,AeroScapes/SegmentationClass/310006_024.png,AeroScapes/Visualizations/310006_024.png,AeroScapes/DepthImages/depth_310006_024.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,345,921600,0.00037435
310006_028,310006,official_train,train,AeroScapes/JPEGImages/310006_028.jpg,AeroScapes/SegmentationClass/310006_028.png,AeroScapes/Visualizations/310006_028.png,AeroScapes/DepthImages/depth_310006_028.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,91,921600,0.00009874
310006_032,310006,official_train,train,AeroScapes/JPEGImages/310006_032.jpg,AeroScapes/SegmentationClass/310006_032.png,AeroScapes/Visualizations/310006_032.png,AeroScapes/DepthImages/depth_310006_032.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,447,921600,0.00048503
310007_004,310007,official_train,train,AeroScapes/JPEGImages/310007_004.jpg,AeroScapes/SegmentationClass/310007_004.png,AeroScapes/Visualizations/310007_004.png,AeroScapes/DepthImages/depth_310007_004.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310007_008,310007,official_train,train,AeroScapes/JPEGImages/310007_008.jpg,AeroScapes/SegmentationClass/310007_008.png,AeroScapes/Visualizations/310007_008.png,AeroScapes/DepthImages/depth_310007_008.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310007_012,310007,official_train,train,AeroScapes/JPEGImages/310007_012.jpg,AeroScapes/SegmentationClass/310007_012.png,AeroScapes/Visualizations/310007_012.png,AeroScapes/DepthImages/depth_310007_012.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310007_016,310007,official_train,train,AeroScapes/JPEGImages/310007_016.jpg,AeroScapes/SegmentationClass/310007_016.png,AeroScapes/Visualizations/310007_016.png,AeroScapes/DepthImages/depth_310007_016.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310007_020,310007,official_train,train,AeroScapes/JPEGImages/310007_020.jpg,AeroScapes/SegmentationClass/310007_020.png,AeroScapes/Visualizations/310007_020.png,AeroScapes/DepthImages/depth_310007_020.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310007_024,310007,official_train,train,AeroScapes/JPEGImages/310007_024.jpg,AeroScapes/SegmentationClass/310007_024.png,AeroScapes/Visualizations/310007_024.png,AeroScapes/DepthImages/depth_310007_024.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310007_028,310007,official_train,train,AeroScapes/JPEGImages/310007_028.jpg,AeroScapes/SegmentationClass/310007_028.png,AeroScapes/Visualizations/310007_028.png,AeroScapes/DepthImages/depth_310007_028.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310007_032,310007,official_train,train,AeroScapes/JPEGImages/310007_032.jpg,AeroScapes/SegmentationClass/310007_032.png,AeroScapes/Visualizations/310007_032.png,AeroScapes/DepthImages/depth_310007_032.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310007_036,310007,official_train,train,AeroScapes/JPEGImages/310007_036.jpg,AeroScapes/SegmentationClass/310007_036.png,AeroScapes/Visualizations/310007_036.png,AeroScapes/DepthImages/depth_310007_036.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310008_004,310008,official_train,train,AeroScapes/JPEGImages/310008_004.jpg,AeroScapes/SegmentationClass/310008_004.png,AeroScapes/Visualizations/310008_004.png,AeroScapes/DepthImages/depth_310008_004.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310008_008,310008,official_train,train,AeroScapes/JPEGImages/310008_008.jpg,AeroScapes/SegmentationClass/310008_008.png,AeroScapes/Visualizations/310008_008.png,AeroScapes/DepthImages/depth_310008_008.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310008_012,310008,official_train,train,AeroScapes/JPEGImages/310008_012.jpg,AeroScapes/SegmentationClass/310008_012.png,AeroScapes/Visualizations/310008_012.png,AeroScapes/DepthImages/depth_310008_012.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310008_016,310008,official_train,train,AeroScapes/JPEGImages/310008_016.jpg,AeroScapes/SegmentationClass/310008_016.png,AeroScapes/Visualizations/310008_016.png,AeroScapes/DepthImages/depth_310008_016.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 11,0,921600,0.00000000
310008_020,310008,official_train,train,AeroScapes/JPEGImages/310008_020.jpg,AeroScapes/SegmentationClass/310008_020.png,AeroScapes/Visualizations/310008_020.png,AeroScapes/DepthImages/depth_310008_020.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 11,0,921600,0.00000000
310008_024,310008,official_train,train,AeroScapes/JPEGImages/310008_024.jpg,AeroScapes/SegmentationClass/310008_024.png,AeroScapes/Visualizations/310008_024.png,AeroScapes/DepthImages/depth_310008_024.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 11,0,921600,0.00000000
310008_028,310008,official_train,train,AeroScapes/JPEGImages/310008_028.jpg,AeroScapes/SegmentationClass/310008_028.png,AeroScapes/Visualizations/310008_028.png,AeroScapes/DepthImages/depth_310008_028.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310008_032,310008,official_train,train,AeroScapes/JPEGImages/310008_032.jpg,AeroScapes/SegmentationClass/310008_032.png,AeroScapes/Visualizations/310008_032.png,AeroScapes/DepthImages/depth_310008_032.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310008_036,310008,official_train,train,AeroScapes/JPEGImages/310008_036.jpg,AeroScapes/SegmentationClass/310008_036.png,AeroScapes/Visualizations/310008_036.png,AeroScapes/DepthImages/depth_310008_036.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310009_004,310009,official_train,train,AeroScapes/JPEGImages/310009_004.jpg,AeroScapes/SegmentationClass/310009_004.png,AeroScapes/Visualizations/310009_004.png,AeroScapes/DepthImages/depth_310009_004.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,840,921600,0.00091146
310009_008,310009,official_train,train,AeroScapes/JPEGImages/310009_008.jpg,AeroScapes/SegmentationClass/310009_008.png,AeroScapes/Visualizations/310009_008.png,AeroScapes/DepthImages/depth_310009_008.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,322,921600,0.00034939
310009_012,310009,official_train,train,AeroScapes/JPEGImages/310009_012.jpg,AeroScapes/SegmentationClass/310009_012.png,AeroScapes/Visualizations/310009_012.png,AeroScapes/DepthImages/depth_310009_012.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,150,921600,0.00016276
310009_016,310009,official_train,train,AeroScapes/JPEGImages/310009_016.jpg,AeroScapes/SegmentationClass/310009_016.png,AeroScapes/Visualizations/310009_016.png,AeroScapes/DepthImages/depth_310009_016.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,132,921600,0.00014323
310009_020,310009,official_train,train,AeroScapes/JPEGImages/310009_020.jpg,AeroScapes/SegmentationClass/310009_020.png,AeroScapes/Visualizations/310009_020.png,AeroScapes/DepthImages/depth_310009_020.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,123,921600,0.00013346
310009_024,310009,official_train,train,AeroScapes/JPEGImages/310009_024.jpg,AeroScapes/SegmentationClass/310009_024.png,AeroScapes/Visualizations/310009_024.png,AeroScapes/DepthImages/depth_310009_024.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 8 10,64,921600,0.00006944
310009_028,310009,official_train,train,AeroScapes/JPEGImages/310009_028.jpg,AeroScapes/SegmentationClass/310009_028.png,AeroScapes/Visualizations/310009_028.png,AeroScapes/DepthImages/depth_310009_028.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,1581,921600,0.00171549
310009_032,310009,official_train,train,AeroScapes/JPEGImages/310009_032.jpg,AeroScapes/SegmentationClass/310009_032.png,AeroScapes/Visualizations/310009_032.png,AeroScapes/DepthImages/depth_310009_032.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,1730,921600,0.00187717
310009_036,310009,official_train,train,AeroScapes/JPEGImages/310009_036.jpg,AeroScapes/SegmentationClass/310009_036.png,AeroScapes/Visualizations/310009_036.png,AeroScapes/DepthImages/depth_310009_036.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,995,921600,0.00107964
310009_040,310009,official_train,train,AeroScapes/JPEGImages/310009_040.jpg,AeroScapes/SegmentationClass/310009_040.png,AeroScapes/Visualizations/310009_040.png,AeroScapes/DepthImages/depth_310009_040.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,3967,921600,0.00430447
310010_004,310010,official_train,train,AeroScapes/JPEGImages/310010_004.jpg,AeroScapes/SegmentationClass/310010_004.png,AeroScapes/Visualizations/310010_004.png,AeroScapes/DepthImages/depth_310010_004.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,49546,921600,0.05376085
310010_008,310010,official_train,train,AeroScapes/JPEGImages/310010_008.jpg,AeroScapes/SegmentationClass/310010_008.png,AeroScapes/Visualizations/310010_008.png,AeroScapes/DepthImages/depth_310010_008.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,49138,921600,0.05331814
310010_012,310010,official_train,train,AeroScapes/JPEGImages/310010_012.jpg,AeroScapes/SegmentationClass/310010_012.png,AeroScapes/Visualizations/310010_012.png,AeroScapes/DepthImages/depth_310010_012.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,63161,921600,0.06853407
310010_016,310010,official_train,train,AeroScapes/JPEGImages/310010_016.jpg,AeroScapes/SegmentationClass/310010_016.png,AeroScapes/Visualizations/310010_016.png,AeroScapes/DepthImages/depth_310010_016.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 3 7 8 9 10,66910,921600,0.07260200
310010_020,310010,official_train,train,AeroScapes/JPEGImages/310010_020.jpg,AeroScapes/SegmentationClass/310010_020.png,AeroScapes/Visualizations/310010_020.png,AeroScapes/DepthImages/depth_310010_020.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 2 7 8 9 10,61506,921600,0.06673828
310010_024,310010,official_train,train,AeroScapes/JPEGImages/310010_024.jpg,AeroScapes/SegmentationClass/310010_024.png,AeroScapes/Visualizations/310010_024.png,AeroScapes/DepthImages/depth_310010_024.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,63523,921600,0.06892687
310010_028,310010,official_train,train,AeroScapes/JPEGImages/310010_028.jpg,AeroScapes/SegmentationClass/310010_028.png,AeroScapes/Visualizations/310010_028.png,AeroScapes/DepthImages/depth_310010_028.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,64285,921600,0.06975369
310010_032,310010,official_train,train,AeroScapes/JPEGImages/310010_032.jpg,AeroScapes/SegmentationClass/310010_032.png,AeroScapes/Visualizations/310010_032.png,AeroScapes/DepthImages/depth_310010_032.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,62045,921600,0.06732313
310012_004,310012,official_train,val,AeroScapes/JPEGImages/310012_004.jpg,AeroScapes/SegmentationClass/310012_004.png,AeroScapes/Visualizations/310012_004.png,AeroScapes/DepthImages/depth_310012_004.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310012_008,310012,official_train,val,AeroScapes/JPEGImages/310012_008.jpg,AeroScapes/SegmentationClass/310012_008.png,AeroScapes/Visualizations/310012_008.png,AeroScapes/DepthImages/depth_310012_008.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310012_012,310012,official_train,val,AeroScapes/JPEGImages/310012_012.jpg,AeroScapes/SegmentationClass/310012_012.png,AeroScapes/Visualizations/310012_012.png,AeroScapes/DepthImages/depth_310012_012.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310012_016,310012,official_train,val,AeroScapes/JPEGImages/310012_016.jpg,AeroScapes/SegmentationClass/310012_016.png,AeroScapes/Visualizations/310012_016.png,AeroScapes/DepthImages/depth_310012_016.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310012_020,310012,official_train,val,AeroScapes/JPEGImages/310012_020.jpg,AeroScapes/SegmentationClass/310012_020.png,AeroScapes/Visualizations/310012_020.png,AeroScapes/DepthImages/depth_310012_020.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310012_024,310012,official_train,val,AeroScapes/JPEGImages/310012_024.jpg,AeroScapes/SegmentationClass/310012_024.png,AeroScapes/Visualizations/310012_024.png,AeroScapes/DepthImages/depth_310012_024.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310012_028,310012,official_train,val,AeroScapes/JPEGImages/310012_028.jpg,AeroScapes/SegmentationClass/310012_028.png,AeroScapes/Visualizations/310012_028.png,AeroScapes/DepthImages/depth_310012_028.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310012_032,310012,official_train,val,AeroScapes/JPEGImages/310012_032.jpg,AeroScapes/SegmentationClass/310012_032.png,AeroScapes/Visualizations/310012_032.png,AeroScapes/DepthImages/depth_310012_032.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310012_036,310012,official_train,val,AeroScapes/JPEGImages/310012_036.jpg,AeroScapes/SegmentationClass/310012_036.png,AeroScapes/Visualizations/310012_036.png,AeroScapes/DepthImages/depth_310012_036.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310012_040,310012,official_train,val,AeroScapes/JPEGImages/310012_040.jpg,AeroScapes/SegmentationClass/310012_040.png,AeroScapes/Visualizations/310012_040.png,AeroScapes/DepthImages/depth_310012_040.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310012_044,310012,official_train,val,AeroScapes/JPEGImages/310012_044.jpg,AeroScapes/SegmentationClass/310012_044.png,AeroScapes/Visualizations/310012_044.png,AeroScapes/DepthImages/depth_310012_044.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310012_048,310012,official_train,val,AeroScapes/JPEGImages/310012_048.jpg,AeroScapes/SegmentationClass/310012_048.png,AeroScapes/Visualizations/310012_048.png,AeroScapes/DepthImages/depth_310012_048.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 8 9 11,0,921600,0.00000000
310012_052,310012,official_train,val,AeroScapes/JPEGImages/310012_052.jpg,AeroScapes/SegmentationClass/310012_052.png,AeroScapes/Visualizations/310012_052.png,AeroScapes/DepthImages/depth_310012_052.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 8 9 11,0,921600,0.00000000
310012_056,310012,official_train,val,AeroScapes/JPEGImages/310012_056.jpg,AeroScapes/SegmentationClass/310012_056.png,AeroScapes/Visualizations/310012_056.png,AeroScapes/DepthImages/depth_310012_056.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 11,0,921600,0.00000000
310014_004,310014,official_train,train,AeroScapes/JPEGImages/310014_004.jpg,AeroScapes/SegmentationClass/310014_004.png,AeroScapes/Visualizations/310014_004.png,AeroScapes/DepthImages/depth_310014_004.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,178344,921600,0.19351562
310014_008,310014,official_train,train,AeroScapes/JPEGImages/310014_008.jpg,AeroScapes/SegmentationClass/310014_008.png,AeroScapes/Visualizations/310014_008.png,AeroScapes/DepthImages/depth_310014_008.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,169292,921600,0.18369358
310014_012,310014,official_train,train,AeroScapes/JPEGImages/310014_012.jpg,AeroScapes/SegmentationClass/310014_012.png,AeroScapes/Visualizations/310014_012.png,AeroScapes/DepthImages/depth_310014_012.jpg,True,True,True,True,1280,720,1280,720,504,280,RGB,0 1 7 8 9 10,175757,921600,0.19070855
